unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786204051.892137,2147414016,2150977536,10,939960,4,404616,0,0,583016448,1370116096,184270848,3227648,4747264,12288,175943968,173074216,2869752
1786204052.144164,2147573760,2150977536,10,972696,4,404616,0,0,616538112,1340993536,180731904,3227648,4812800,12288,172347704,169477952,2869752
1786204052.397544,2147627008,2150977536,10,972708,4,404616,0,0,616550400,1338171392,182628352,3227648,4812800,8192,174240632,171373520,2867112
1786204052.650551,2147184640,2150977536,10,968680,4,404616,0,0,612425728,1337987072,187101184,3227648,4804608,4096,178712160,175847688,2864472
1786204052.902474,2147119104,2150977536,10,966284,4,404616,0,0,609972224,1335025664,189640704,3227648,4812800,4096,181237744,178373272,2864472
1786204053.155376,2147385344,2150977536,10,959192,4,404616,0,0,602710016,1337954304,194596864,3227648,4800512,4096,186212536,183348064,2864472
1786204053.407524,2147246080,2150977536,10,959184,4,404616,0,0,602701824,1327370240,205078528,3227648,4800512,4096,196699968,193835496,2864472
1786204053.659729,2147016704,2150977536,10,966856,4,404616,0,0,610557952,1318555648,203481088,3227648,4820992,4096,195081208,192216360,2864848
1786204053.913118,2147696640,2150977536,10,979340,4,404616,0,0,623341568,1302167552,208216064,3227648,4849664,4096,199793240,196928392,2864848
1786204054.166223,2148278272,2150977536,10,977392,4,404616,0,0,621346816,1292771328,217886720,3227648,4849664,4096,209449784,206584936,2864848
1786204054.418560,2147250176,2150977536,10,976976,4,404616,0,0,620920832,1276190720,234774528,3227648,4849664,4096,226339288,223474984,2864304
1786204054.671692,2148012032,2150977536,10,975968,4,404616,0,0,619888640,1257795584,253165568,3227648,4849664,4096,244729832,241865904,2863928
1786204054.924078,2147966976,2150977536,10,975732,4,404616,0,0,619646976,1254928384,256593920,3227648,4849664,4096,248161208,245296904,2864304
1786204055.177958,2147315712,2150977536,10,969348,4,404616,0,0,613109760,1252990976,263573504,3227648,4837376,4096,255145264,252280960,2864304
1786204055.433581,2146070528,2150977536,10,969704,4,404616,0,0,613474304,1247145984,269303808,3227648,4837376,4096,260899464,258035160,2864304
1786204055.686958,2147315712,2150977536,10,965164,4,403240,0,0,608825344,1250435072,270909440,3194880,4816896,12288,262542712,259700528,2842184
1786204055.940030,2147229696,2150977536,10,966248,4,404428,0,0,609935360,1239977984,280092672,3194880,4816896,4096,271723520,268880688,2842832
1786204056.195707,2148040704,2150977536,10,1000252,4,404428,0,0,645554176,1196740608,288264192,3194880,4886528,4096,279849512,277006304,2843208
1786204056.450118,2147631104,2150977536,10,1072672,4,404472,0,0,718913536,1124233216,285667328,3162112,5029888,4096,277135848,274309016,2826832
1786204056.707995,2147782656,2150977536,10,1083424,4,404480,0,0,729923584,1111236608,287670272,3162112,5050368,4096,279114736,276287832,2826904
1786204056.960966,2148057088,2150977536,10,1083456,4,404472,0,0,729956352,1104932864,294645760,3162112,5050368,4096,286081920,283255088,2826832
1786204057.213076,2147774464,2150977536,10,1082756,4,404480,0,0,729239552,1101488128,296226816,3162112,5054464,4096,287634424,284807592,2826832
1786204057.465836,2147332096,2150977536,10,1081004,4,404484,0,0,727445504,1095634944,302952448,3162112,5054464,4096,294403632,291576800,2826832
1786204057.721145,2146983936,2150977536,10,1099600,4,404476,0,0,746909696,1076449280,303075328,3162112,5091328,4096,294491736,291664904,2826832
1786204057.980400,2147397632,2150977536,10,1196612,4,404488,0,0,845828096,996646912,285388800,3162112,5300224,4096,276556136,273729304,2826832
1786204058.233169,2147184640,2150977536,10,1196756,4,404632,0,0,845975552,996270080,285483008,3162112,5300224,4096,276652968,273826232,2826736
1786204058.487317,2147504128,2150977536,10,1194280,4,404640,0,0,843440128,992190464,291319808,3162112,5300224,4096,282497448,279670888,2826560
1786204058.740376,2147983360,2150977536,10,1194324,4,404632,0,0,843485184,988831744,294768640,3162112,5300224,4096,285961784,283135224,2826560
1786204058.993969,2147385344,2150977536,10,1194840,4,405052,0,0,844173312,983482368,299094016,3162112,5300224,4096,290279024,287452840,2826184
1786204059.247247,2147053568,2150977536,10,1194908,4,404628,0,0,844083200,977334272,305430528,3162112,5300224,4096,296615216,293789032,2826184
1786204059.500247,2147704832,2150977536,10,1196012,4,404636,0,0,845213696,964362240,315777024,3162112,5300224,4096,306963784,304137224,2826560
1786204059.752969,2148253696,2150977536,10,1194680,4,404640,0,0,843849728,964239360,317423616,3162112,5300224,4096,308622544,305795984,2826560
1786204060.005997,2147422208,2150977536,10,1194436,4,404640,0,0,843599872,957865984,323461120,3145728,5300224,4096,314672984,311854136,2818848
1786204060.258728,2147713024,2150977536,10,1194592,4,404804,0,0,843759616,955101184,326418432,3145728,5300224,4096,317620704,314802056,2818648
1786204060.513186,2148139008,2150977536,10,1195496,4,404796,0,0,844685312,946565120,331546624,3145728,5300224,4096,322751528,319933056,2818472
1786204060.766811,2147885056,2150977536,10,1206288,4,404804,0,0,856649728,927690752,336625664,3145728,5332992,4096,327787120,324968648,2818472
1786204061.019305,2148069376,2150977536,10,1237760,4,404796,0,0,887963648,905490432,325894144,3129344,5394432,4096,317014648,314203440,2811208
1786204061.272173,2148188160,2150977536,10,1242260,4,404804,0,0,892571648,897585152,329682944,3129344,5406720,4096,320786928,317975520,2811408
1786204061.526084,2144628736,2150977536,10,1242428,4,404796,0,0,892743680,882655232,341389312,3129344,5406720,4096,332500640,329689232,2811408
1786204061.778678,2127286272,2150977536,9,1093520,3,256236,0,0,868184064,889876480,340611072,2506752,5402624,4096,332349880,329512216,2837664
1786204062.032833,2147717120,2150977536,7,1021404,2,205600,0,0,845041664,937373696,336957440,2064384,3989504,4096,330688288,328582800,2105488
1786204062.286648,2147467264,2150977536,7,1020448,2,205600,0,0,844062720,934449152,340537344,2064384,3989504,4096,334279960,332174648,2105312
1786204062.539838,2147913728,2150977536,7,1020388,2,205600,0,0,844001280,926937088,348073984,2064384,3989504,4096,341802904,339697392,2105512
1786204062.791805,2147291136,2150977536,7,1018832,2,205600,0,0,842407936,921485312,355385344,2064384,3989504,4096,349122664,347017352,2105312
1786204063.044491,2142765056,2150977536,7,1025516,2,205616,0,0,849301504,902033408,361533440,2080768,4009984,8192,355234432,353117384,2117048
1786204063.297356,2143363072,2150977536,7,1032720,2,205604,0,0,856563712,893308928,363307008,2080768,4022272,4096,356976712,354862432,2114280
1786204063.550038,2147655680,2150977536,7,1034960,2,205604,0,0,858857472,903479296,355602432,2080768,4030464,4096,349271832,347157552,2114280
1786204063.801958,2147438592,2150977536,7,1073964,2,205604,0,0,898797568,870469632,345903104,2080768,4116480,4096,339504520,337390240,2114280
1786204064.053952,2147426304,2150977536,7,1125196,2,205648,0,0,951259136,830128128,334696448,2080768,4218880,4096,328169272,326054992,2114280
1786204064.307245,2145976320,2150977536,7,1166280,2,205648,0,0,993628160,786051072,334036992,2080768,4304896,4096,327455536,325341256,2114280
1786204064.559553,2148216832,2150977536,7,1199420,2,205648,0,0,1027309568,772456448,316686336,2080768,4370432,4096,310036296,307922016,2114280
1786204064.811326,2147344384,2150977536,7,1209672,2,206508,0,0,1037762560,768184320,309559296,2080768,4386816,4096,302839808,300726728,2113080
1786204065.063971,2147332096,2150977536,7,1204956,2,206200,0,0,1032974336,757899264,323104768,2080768,4386816,4096,316426776,314306720,2120056
1786204065.315852,2147893248,2150977536,7,1203676,2,205996,0,0,1031622656,747450368,336998400,2080768,4386816,4096,330295024,328180336,2114688
1786204065.567717,2147680256,2150977536,7,1204092,2,205996,0,0,1032052736,731426816,352722944,2080768,4386816,4096,346036360,343921672,2114688
1786204065.819398,2147995648,2150977536,7,1204924,2,205996,0,0,1032900608,716259328,367079424,2080768,4386816,4096,360396576,358282264,2114312
1786204066.071416,2147479552,2150977536,7,1205928,2,206000,0,0,1033928704,703684608,378228736,2080768,4386816,4096,371548880,369434192,2114688
1786204066.323792,2147704832,2150977536,7,1205928,2,206000,0,0,1033928704,698650624,383602688,2080768,4386816,4096,376940768,374826080,2114688
1786204066.576399,2148429824,2150977536,7,1205928,2,206000,0,0,1033928704,691113984,390791168,2080768,4386816,4096,384116816,382001752,2115064
1786204066.828520,2147147776,2150977536,7,1205664,2,206000,0,0,1033658368,683294720,398684160,2080768,4386816,4096,392006752,389892064,2114688
1786204067.083208,2147602432,2150977536,7,1207032,2,206000,0,0,1035059200,672837632,407138304,2080768,4386816,4096,400429088,398315352,2113736
1786204067.335906,2147926016,2150977536,7,1206116,2,206000,0,0,1034121216,667750400,413945856,2080768,4386816,4096,407267528,405153216,2114312
1786204067.588142,2147319808,2150977536,7,1205504,2,206000,0,0,1033498624,655659008,426774528,2080768,4386816,4096,420096008,417981520,2114488
1786204067.840721,2147094528,2150977536,7,1246564,2,206000,0,0,1075539968,624717824,414597120,2080768,4485120,4096,407822512,405707824,2114688
1786204068.093137,2147381248,2150977536,7,1265920,2,206000,0,0,1095360512,613068800,405667840,2080768,4521984,4096,398865304,396750616,2114688
1786204068.347101,2147405824,2150977536,7,1292560,2,206092,0,0,1122996224,608432128,382283776,2080768,4583424,4096,375410056,373294992,2115064
1786204068.598761,2147520512,2150977536,7,1291968,2,206000,0,0,1122033664,607428608,384872448,2080768,4583424,4096,377983192,375868128,2115064
1786204068.850712,2147409920,2150977536,7,1290864,2,206000,0,0,1120903168,603340800,389005312,2080768,4583424,4096,382136856,380021792,2115064
1786204069.103648,2147946496,2150977536,7,1290852,2,206000,0,0,1120890880,600981504,392699904,2080768,4583424,4096,385832856,383718168,2114688
1786204069.355499,2147438592,2150977536,7,1290320,2,206000,0,0,1120346112,593928192,399540224,2080768,4583424,4096,392666472,390551608,2114864
1786204069.608593,2147721216,2150977536,7,1290796,2,206000,0,0,1120833536,592928768,400449536,2080768,4583424,4096,393556728,391441664,2115064
1786204069.862936,2147979264,2150977536,7,1290792,2,206000,0,0,1120829440,587673600,405348352,2080768,4583424,4096,398462720,396347456,2115264
1786204070.114944,2147819520,2150977536,7,1295168,2,206000,0,0,1125310464,574062592,414396416,2080768,4583424,4096,407513768,405398704,2115064
1786204070.366866,2147295232,2150977536,7,1294256,2,206000,0,0,1124376576,565383168,424239104,2080768,4583424,4096,417346272,415231208,2115064
1786204070.618935,2147340288,2150977536,7,1296636,2,206000,0,0,1126813696,554049536,433049600,2080768,4583424,4096,426156712,424041272,2115440
1786204070.870948,2147590144,2150977536,7,1291408,2,206000,0,0,1121460224,547934208,444846080,2080768,4575232,4096,437968752,435853688,2115064
1786204071.122608,2147360768,2150977536,7,1288760,2,206000,0,0,1118748672,534228992,460148736,2080768,4575232,4096,453264168,451149104,2115064
1786204071.374391,2147364864,2150977536,7,1286784,2,206016,0,0,1116725248,523423744,474341376,2080768,4575232,4096,467462904,465347840,2115064
1786204071.626426,2147565568,2150977536,7,1286896,2,206000,0,0,1116839936,510173184,486830080,2080768,4575232,4096,479960808,477857440,2103368
1786204071.877936,2147950592,2150977536,7,1288064,2,206000,0,0,1118035968,500830208,495583232,2080768,4575232,4096,488708184,486604416,2103768
1786204072.130050,2147958784,2150977536,7,1288200,2,206036,0,0,1118175232,495362048,501448704,2064384,4571136,4096,494598272,492502616,2095656
1786204072.382330,2146988032,2150977536,7,1288204,2,206036,0,0,1118179328,489238528,507338752,2064384,4571136,4096,500498720,498403064,2095656
1786204072.633832,2147278848,2150977536,7,1287688,2,206036,0,0,1117650944,483995648,512532480,2064384,4571136,4096,505679600,503584320,2095280
1786204072.885392,2148007936,2150977536,7,1287496,2,206036,0,0,1117454336,475860992,521801728,2064384,4571136,4096,514945216,512849560,2095656
1786204073.137274,2147336192,2150977536,7,1281848,2,206036,0,0,1111670784,469635072,532815872,2064384,4562944,4096,525987624,523891968,2095656
1786204073.388871,2147749888,2150977536,7,1281868,2,206036,0,0,1111691264,459251712,542969856,2064384,4562944,4096,536114112,534019056,2095056
1786204073.640587,2147168256,2150977536,7,1297872,2,206036,0,0,1128079360,442515456,543264768,2064384,4587520,4096,536394280,534298600,2095680
1786204073.892075,2147749888,2150977536,7,1297112,2,206036,0,0,1127301120,436928512,549523456,2064384,4587520,4096,542652576,540556920,2095656
1786204074.143618,2147254272,2150977536,7,1296864,2,206068,0,0,1127047168,421732352,565305344,2064384,4587520,4096,558439304,556343272,2096032
1786204074.395735,2147553280,2150977536,7,1298680,2,206068,0,0,1128906752,399474688,585265152,2064384,4587520,4096,578387192,576291336,2095856
1786204074.648515,2147573760,2150977536,7,1293416,2,206068,0,0,1123516416,395878400,594235392,2064384,4579328,4096,587371656,585276000,2095656
1786204074.900867,2147127296,2150977536,7,1292756,2,206056,0,0,1123119104,396976128,594030592,2031616,4575232,4096,587222632,585143648,2078984
1786204075.153471,2147147776,2150977536,7,1292984,2,206056,0,0,1123352576,382046208,608239616,2031616,4575232,4096,601421808,599342624,2079184
1786204075.405512,2147631104,2150977536,7,1292548,2,206056,0,0,1122906112,384032768,606818304,2031616,4579328,4096,599989368,597910184,2079184
1786204075.658021,2147233792,2150977536,7,1291968,2,206072,0,0,1122312192,387137536,603893760,2031616,4579328,4096,597077000,594998016,2078984
1786204075.909966,2148057088,2150977536,7,1289900,2,206072,0,0,1120194560,381145088,612122624,2031616,4575232,4096,605302584,603223536,2079048
1786204076.162147,2147647488,2150977536,7,1288596,2,206752,0,0,1118859264,384561152,610267136,2031616,4575232,4096,603406160,601328384,2077776
1786204076.413972,2147516416,2150977536,7,1287256,2,206072,0,0,1117487104,395083776,601247744,2031616,4575232,4096,594423304,592344256,2079048
1786204076.666485,2147086336,2150977536,7,1304492,2,206072,0,0,1135136768,401645568,577097728,2031616,4608000,4096,570254424,568175376,2079048
1786204076.919575,2147520512,2150977536,7,1326940,2,206072,0,0,1158123520,395042816,560877568,2031616,4657152,4096,553975008,551895960,2079048
1786204077.172493,2147889152,2150977536,7,1407048,2,206648,0,0,1239920640,348016640,526753792,2031616,4820992,0,519676120,517600112,2076008
1786204077.424968,2147536896,2150977536,7,1375312,2,206072,0,0,1207656448,402862080,503164928,2031616,4763648,0,496166456,494090048,2076408
1786204077.676604,2147663872,2150977536,7,1398132,2,206668,0,0,1231081472,414511104,468074496,2031616,4808704,0,460966712,458891576,2075136
1786204077.928304,2147241984,2150977536,7,1402608,2,206072,0,0,1235619840,416284672,461377536,2031616,4820992,0,454290432,452214024,2076408
1786204078.180622,2147876864,2150977536,7,1400572,2,206072,0,0,1233534976,409141248,471007232,2031616,4816896,0,463959416,461882808,2076608
1786204078.433131,2148196352,2150977536,7,1399400,2,206072,0,0,1232334848,393838592,487141376,2031616,4816896,0,480089736,478013128,2076608
1786204078.686621,2146865152,2150977536,7,1399540,2,206072,0,0,1232478208,383778816,497184768,2031616,4816896,0,490122952,488046544,2076408
1786204078.939236,2147467264,2150977536,7,1398956,2,206072,0,0,1231880192,375910400,506265600,2031616,4816896,0,499147800,497071592,2076208
1786204079.191823,2147229696,2150977536,7,1398548,2,206584,0,0,1231462400,369328128,513105920,2031616,4816896,0,505990752,503914368,2076384
1786204079.446970,2147966976,2150977536,7,1397316,2,206168,0,0,1230200832,366161920,517361664,2031616,4816896,0,510313088,508235880,2077208
1786204079.699344,2146971648,2150977536,7,1397340,2,206180,0,0,1230225408,363708416,520208384,2048000,4820992,0,513143720,511057280,2086440
1786204079.952460,2147999744,2150977536,7,1397348,2,206188,0,0,1230233600,359522304,522784768,2048000,4820992,0,515727112,513641080,2086032
1786204080.205826,2148581376,2150977536,7,1397432,2,206628,0,0,1230319616,356720640,527228928,2048000,4820992,8192,520161952,518081840,2080112
1786204080.458900,2147688448,2150977536,7,1397608,2,206884,0,0,1230499840,350568448,531648512,2048000,4820992,0,524545232,522462520,2082712
1786204080.710896,2133458944,2150977536,7,1401632,2,206280,0,0,1234620416,324059136,540758016,2048000,4833280,0,533647720,531563808,2083912
1786204080.963809,2147835904,2150977536,7,1390048,2,206280,0,0,1222758400,352526336,538005504,2048000,4812800,0,530926968,528843256,2083712
1786204081.217847,2147753984,2150977536,7,1385188,2,206280,0,0,1217781760,351870976,543784960,2048000,4808704,0,536721176,534637464,2083712
1786204081.470926,2147500032,2150977536,7,1385180,2,206280,0,0,1217773568,346836992,548577280,2048000,4808704,0,541512376,539428464,2083912
1786204081.723464,2147377152,2150977536,7,1385416,2,206868,0,0,1218015232,351846400,542777344,2048000,4808704,0,535651440,533568456,2082984
1786204081.975397,2147983360,2150977536,7,1383404,2,206280,0,0,1215954944,344514560,553123840,2048000,4804608,0,546040152,543956440,2083712
1786204082.230169,2147041280,2150977536,7,1383536,2,206276,0,0,1216090112,338427904,558039040,2048000,4804608,0,550972488,548888304,2084184
1786204082.483301,2147737600,2150977536,7,1399064,2,206276,0,0,1231994880,330153984,550330368,2048000,4833280,0,543227456,541143472,2083984
1786204082.735869,2147659776,2150977536,7,1398852,2,206276,0,0,1231773696,325435392,556515328,2048000,4833280,0,549426184,547342000,2084184
1786204082.988084,2146988032,2150977536,7,1396912,2,206276,0,0,1229160448,321970176,562221056,2048000,4833280,0,555138936,553054752,2084184
1786204083.243500,2147545088,2150977536,11,1407060,2,206392,0,0,1231114240,313266176,569307136,2129920,5292032,12288,561654136,559280136,2374000
1786204083.498026,2146385920,2150977536,12,1415492,2,206316,0,0,1232113664,302735360,576495616,2146304,5804032,0,568330616,565811712,2518904
1786204083.751114,2147426304,2150977536,12,1414872,2,206632,0,0,1230467072,311316480,570605568,2113536,5246976,0,562960200,560559520,2400680
1786204084.005191,2148413440,2150977536,10,1408008,2,206316,0,0,1233899520,299933696,580497408,2310144,5177344,0,572718936,570300120,2418816
1786204084.261149,2148401152,2150977536,10,1466456,2,206340,0,0,1293553664,263692288,555720704,2310144,5296128,0,547843528,545415976,2427552
1786204084.517341,2147028992,2150977536,10,1467048,2,206340,0,0,1294159872,275353600,543637504,2310144,5292032,0,535799744,533372568,2427176
1786204084.770071,2147717120,2150977536,10,1471576,2,206340,0,0,1298796544,277794816,536588288,2310144,5304320,0,528736552,526308448,2428104
1786204085.027778,2147487744,2150977536,10,1472188,2,206364,0,0,1299476480,269152256,544137216,2310144,5304320,0,536292744,533865288,2427456
1786204085.281073,2147405824,2150977536,10,1471652,2,206364,0,0,1298874368,263106560,550854656,2310144,5304320,0,543001424,540573592,2427832
1786204085.534240,2148126720,2150977536,10,1467080,2,206364,0,0,1294192640,261611520,557772800,2310144,5296128,0,549954560,547526904,2427656
1786204085.788268,2147823616,2150977536,10,1467928,2,207132,0,0,1295835136,265728000,551796736,2310144,5296128,0,543888120,541460664,2427456
1786204086.041721,2147803136,2150977536,10,1467756,2,206452,0,0,1294884864,257941504,560418816,2310144,5296128,0,552578008,550149880,2428128
1786204086.295766,2148605952,2150977536,10,1490480,2,206452,0,0,1318154240,244064256,551665664,2310144,5357568,0,543756320,541327064,2429256
1786204086.549932,2147852288,2150977536,10,1492212,2,206452,0,0,1319927808,253263872,542023680,2310144,5365760,0,534111552,531682496,2429056
1786204086.803184,2147500032,2150977536,10,1495844,2,206452,0,0,1323646976,246599680,543862784,2310144,5365760,0,535937944,533509216,2428728
1786204087.057355,2148462592,2150977536,10,1503564,2,206452,0,0,1331552256,247746560,535752704,2310144,5390336,0,527806712,525377080,2429632
1786204087.310703,2148507648,2150977536,10,1503436,2,206452,0,0,1331421184,242167808,541814784,2310144,5390336,0,533903400,531473968,2429432
1786204087.562930,2135388160,2150977536,7,1392244,2,206220,0,0,1225003008,348352512,528736256,2048000,4833280,0,521636960,519529208,2107752
1786204087.815619,2147581952,2150977536,7,1391828,2,206220,0,0,1224577024,356573184,534294528,2048000,4833280,0,527200344,525092592,2107752
1786204088.067136,2147770368,2150977536,7,1391956,2,206204,0,0,1224708096,345284608,545447936,2048000,4833280,0,538335064,536228128,2106936
1786204088.319090,2147074048,2150977536,7,1391372,2,206204,0,0,1224110080,326320128,563425280,2048000,4833280,0,556327112,554219976,2107136
1786204088.571527,2147610624,2150977536,7,1391088,2,206204,0,0,1223819264,316186624,574693376,2048000,4833280,0,567595384,565488448,2106936
1786204088.822953,2148122624,2150977536,7,1391132,2,206204,0,0,1223864320,306819072,584867840,2048000,4833280,0,577783200,575676264,2106936
1786204089.074759,2148052992,2150977536,7,1388856,2,206204,0,0,1221533696,298741760,595001344,2048000,4829184,0,587896560,585789624,2106936
1786204089.326966,2148155392,2150977536,7,1390228,2,206204,0,0,1222938624,282243072,609394688,2048000,4829184,0,602311592,600204656,2106936
1786204089.579724,2148200448,2150977536,7,1390052,2,206208,0,0,1222758400,276619264,615313408,2048000,4829184,0,608226976,606120040,2106936
1786204089.832034,2147061760,2150977536,7,1390144,2,206208,0,0,1222852608,280395776,610992128,2048000,4829184,0,603886272,601779160,2107112
1786204090.084445,2148245504,2150977536,7,1388096,2,206248,0,0,1220755456,271466496,621940736,2048000,4829184,0,614850560,612743696,2106864
1786204090.337058,2147598336,2150977536,7,1388260,2,206256,0,0,1220923392,265601024,628039680,2048000,4829184,0,620950696,618843656,2107040
1786204090.589652,2147520512,2150977536,7,1387884,2,206376,0,0,1220415488,258969600,634802176,2048000,4829184,0,627697992,625591928,2106064
1786204090.841325,2147434496,2150977536,7,1387656,2,206256,0,0,1220304896,253718528,640323584,2048000,4829184,0,633218616,631111952,2106664
1786204091.092951,2147672064,2150977536,7,1387792,2,206256,0,0,1220567040,255184896,638697472,2048000,4829184,0,631581232,629474944,2106288
1786204091.345348,2147491840,2150977536,7,1387796,2,206256,0,0,1220448256,257163264,636358656,2048000,4829184,0,629281456,627174792,2106664
1786204091.603527,2148196352,2150977536,7,1419120,2,206256,0,0,1252524032,235651072,627687424,2048000,4894720,0,620544872,618438208,2106664
1786204091.858388,2148372480,2150977536,7,1432856,2,206256,0,0,1266589696,234041344,613728256,2048000,4919296,0,606540136,604433472,2106664
1786204092.110923,2147897344,2150977536,7,1432372,2,206256,0,0,1266094080,232013824,617095168,2048000,4919296,0,609893680,607787016,2106664
1786204092.364209,2147614720,2150977536,12,1445060,2,206344,0,0,1267601408,224972800,622149632,2113536,5447680,4096,614365312,612003280,2362032
1786204092.618190,2148622336,2150977536,10,1423112,2,182964,0,0,1237745664,242536448,632934400,2113536,5107712,0,619133320,616804920,2328400
1786204092.872050,2147762176,2150977536,13,1431360,2,181036,0,0,1221447680,295301120,602222592,2162688,5332992,0,583828736,581372280,2456456
1786204093.124122,2147713024,2150977536,10,1405072,2,181048,0,0,1223086080,290942976,605483008,2146304,5595136,0,587034744,584497880,2536864
1786204093.377993,2147704832,2150977536,14,1406224,2,181252,0,0,1221480448,286527488,611835904,2146304,5386240,0,593747120,591328592,2418528
1786204093.630988,2147983360,2150977536,10,1406648,2,181392,0,0,1224196096,274751488,620163072,2129920,5120000,0,602437728,600086352,2351376
1786204093.885559,2147999744,2150977536,13,1415168,2,181496,0,0,1222545408,267427840,629305344,2179072,5410816,0,611284352,608823224,2461128
1786204094.137968,2147569664,2150977536,11,1402360,2,181660,0,0,1222074368,261541888,635396096,2162688,5337088,0,617471344,615023056,2448288
1786204094.389931,2147540992,2150977536,10,1406816,2,181684,0,0,1224413184,257040384,637239296,2129920,5214208,0,619496040,617081016,2415024
1786204094.643626,2148143104,2150977536,12,1409160,2,181688,0,0,1221734400,258183168,639881216,2293760,5550080,0,621636280,619009064,2627216
1786204094.896102,2147901440,2150977536,7,1386208,2,181932,0,0,1218830336,257605632,641880064,2064384,4923392,8192,624545432,622376624,2168808
1786204095.148762,2147663872,2150977536,7,1386212,2,181936,0,0,1218834432,254459904,644726784,2064384,4923392,0,627425624,625257016,2168608
1786204095.403273,2148167680,2150977536,7,1386064,2,182000,0,0,1218830336,253292544,646303744,2064384,4923392,0,629049328,626880920,2168408
1786204095.656024,2147594240,2150977536,7,1385908,2,182004,0,0,1218670592,250540032,648904704,2064384,4923392,0,631636280,629467872,2168408
1786204095.909161,2147737600,2150977536,7,1385992,2,182004,0,0,1218756608,247881728,652365824,2064384,4923392,0,635097664,632929056,2168608
1786204096.162686,2147971072,2150977536,7,1386148,2,182068,0,0,1218916352,244424704,655187968,2064384,4923392,0,637925832,635757024,2168808
1786204096.416872,2147983360,2150977536,7,1385856,2,182068,0,0,1218617344,242454528,657539072,2064384,4923392,0,640278016,638109344,2168672
1786204096.669159,2148044800,2150977536,7,1386240,2,182068,0,0,1219010560,237850624,661868544,2064384,4923392,0,644597640,642428968,2168672
1786204096.923214,2147762176,2150977536,7,1386016,2,182072,0,0,1218781184,235610112,665108480,2064384,4923392,0,647842576,645674104,2168472
1786204097.176291,2147516416,2150977536,7,1385888,2,182072,0,0,1218650112,232939520,667320320,2064384,4923392,0,650052240,647883768,2168472
1786204097.427954,2147631104,2150977536,7,1385924,2,182072,0,0,1218686976,231542784,668434432,2064384,4923392,0,651186096,649017248,2168848
1786204097.681061,2148024320,2150977536,7,1379464,2,182072,0,0,1218887680,229814272,670367744,2064384,4923392,0,653118976,650962816,2156160
1786204097.937116,2148229120,2150977536,7,1379004,2,181716,0,0,1218781184,240771072,659800064,2064384,4923392,0,642535344,640379184,2156160
1786204098.194975,2148392960,2150977536,7,1378092,2,180704,0,0,1218883584,250494976,650010624,2064384,4923392,0,632738168,630582008,2156160
1786204098.449332,2147221504,2150977536,7,1377592,2,180704,0,0,1218371584,248221696,652029952,2064384,4923392,0,634785584,632629424,2156160
1786204098.702208,2147389440,2150977536,7,1377556,2,179948,0,0,1219108864,254484480,644481024,2064384,4923392,0,627949328,625793544,2155784
1786204098.954733,2147250176,2150977536,7,1377340,2,179948,0,0,1218887680,256114688,643026944,2064384,4923392,0,626514416,624358256,2156160
1786204099.207661,2148089856,2150977536,7,1377312,2,179948,0,0,1218859008,253927424,646189056,2064384,4923392,0,629670480,627514320,2156160
1786204099.461382,2147815424,2150977536,7,1377352,2,179948,0,0,1218899968,250535936,648859648,2064384,4923392,0,632367352,630211192,2156160
1786204099.713518,2148106240,2150977536,7,1377712,2,179948,0,0,1219268608,245706752,653275136,2064384,4923392,0,636753992,634597832,2156160
1786204099.967377,2148134912,2150977536,7,1378492,2,179948,0,0,1220067328,238780416,659050496,2064384,4923392,0,642544128,640387968,2156160
1786204100.221331,2147278848,2150977536,7,1379200,2,179948,0,0,1220792320,236494848,661106688,2064384,4923392,0,644605368,642449408,2155960
1786204100.474615,2148204544,2150977536,7,1379256,2,179948,0,0,1220849664,236113920,662601728,2064384,4923392,0,646081536,643925920,2155616
1786204100.731017,2147991552,2150977536,7,1379264,2,179948,0,0,1220857856,232861696,664653824,2064384,4923392,0,648152512,645996696,2155816
1786204100.985075,2147819520,2150977536,7,1379220,2,179948,0,0,1220812800,231567360,666595328,2064384,4923392,0,650083392,647927776,2155616
1786204101.238679,2147553280,2150977536,7,1378252,2,179948,0,0,1219821568,230412288,667992064,2064384,4923392,0,651484128,649328512,2155616
1786204101.492475,2148368384,2150977536,7,1377860,2,179504,0,0,1219874816,242159616,657088512,2064384,4923392,0,640587616,638432000,2155616
1786204101.746141,2147467264,2150977536,7,1376828,2,178672,0,0,1219670016,250941440,648437760,2064384,4923392,0,631939504,629783888,2155616
1786204102.001330,2147356672,2150977536,7,1376832,2,178672,0,0,1219674112,253480960,644907008,2064384,4923392,0,628413760,626258144,2155616
1786204102.255704,2147688448,2150977536,7,1376836,2,178672,0,0,1219678208,253050880,646324224,2064384,4923392,0,629835608,627679992,2155616
1786204102.508798,2147557376,2150977536,7,1376364,2,178676,0,0,1219194880,252198912,647421952,2064384,4923392,0,630925928,628770312,2155616
1786204102.766257,2148134912,2150977536,7,1375748,2,177892,0,0,1219366912,264364032,634626048,2064384,4923392,0,618135584,615979968,2155616
1786204103.023088,2147876864,2150977536,7,1375876,2,177896,0,0,1219497984,263823360,635785216,2064384,4923392,0,619287608,617132192,2155416
