unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786203846.908365,1933811712,2149961728,13,721816,6,598716,0,0,170905600,1396895744,363331584,3653632,5038080,0,354194840,350939136,3255704
1786203847.159785,1938313216,2149961728,13,721848,6,598748,0,0,170938368,1396895744,367857664,3653632,5038080,0,358716408,355460104,3256304
1786203847.411440,1943367680,2149961728,13,721888,6,598788,0,0,170979328,1396895744,372568064,3653632,5038080,0,363425960,360169856,3256104
1786203847.663042,1948815360,2149961728,13,721928,6,598828,0,0,171020288,1396895744,378576896,3653632,5038080,0,369438960,366183256,3255704
1786203847.914486,1953792000,2149961728,13,721968,6,598868,0,0,171061248,1396895744,382824448,3653632,5038080,0,373680240,370423536,3256704
1786203848.166044,1958297600,2149961728,13,722012,6,598912,0,0,171106304,1396899840,387354624,3653632,5038080,0,378204920,374948816,3256104
1786203848.417467,1963327488,2149961728,13,722356,6,599176,0,0,171458560,1397035008,392286208,3653632,5046272,8192,383134880,379873392,3261488
1786203848.668868,1971113984,2149961728,13,722368,6,599188,0,0,171470848,1397035008,399257600,3653632,5042176,8192,390100304,386840072,3260232
1786203848.920280,1977180160,2149961728,13,722272,6,599092,0,0,171372544,1397035008,405626880,3653632,5042176,0,396479128,393223384,3255744
1786203849.171738,1991192576,2149961728,15,725744,6,599132,0,0,172630016,1397157888,417669120,3702784,6541312,0,406947096,403199288,3747808
1786203849.423212,1993244672,2149961728,13,722756,6,599352,0,0,171868160,1397248000,421150720,3653632,5042176,0,411993000,408801904,3191096
1786203849.674731,1996853248,2149961728,13,722756,6,599352,0,0,171868160,1397248000,423428096,3653632,5042176,0,414274104,411084008,3190096
1786203849.926339,1972244480,2149961728,13,722756,6,599352,0,0,171868160,1372786688,424837120,3653632,5042176,0,415676904,412489952,3186952
1786203850.177850,1974984704,2149961728,13,722756,6,599352,0,0,171868160,1372786688,428068864,3653632,5042176,0,418912488,415724936,3187552
1786203850.429150,1980489728,2149961728,13,722756,6,599352,0,0,171868160,1372786688,433217536,3653632,5042176,0,424069784,420882232,3187552
1786203850.680480,1984069632,2149961728,13,722756,6,599352,0,0,171868160,1372786688,436805632,3653632,5042176,0,427634688,424446736,3187952
1786203850.932066,1988485120,2149961728,13,722824,6,599420,0,0,171937792,1372794880,441077760,3653632,5042176,0,431912592,428724440,3188152
1786203851.183547,1992228864,2149961728,13,722832,6,599428,0,0,171945984,1372794880,445059072,3653632,5042176,0,435910752,432722472,3188280
1786203851.435097,2000973824,2149961728,13,722832,6,599428,0,0,171945984,1372794880,453787648,3653632,5042176,0,444641808,441454128,3187680
1786203851.687418,2014552064,2149961728,22,760920,6,599628,0,0,177713152,1372921856,460627968,3850240,6512640,4096,449766904,445715336,4051568
1786203851.939399,1989324800,2149961728,19,758612,6,599704,0,0,177033216,1348812800,460087296,3768320,7512064,0,448322880,444417048,3905832
1786203852.193010,2147176448,2149961728,16,741292,6,599648,0,0,183541760,1497206784,463265792,3883008,5369856,0,453500584,449941576,3559008
1786203852.445953,2147938304,2149961728,16,742596,6,599652,0,0,184672256,1488830464,471908352,3883008,5369856,0,462139176,458579744,3559432
1786203852.699228,2147622912,2149961728,16,744144,6,599648,0,0,186273792,1478131712,480407552,3883008,5369856,0,470633824,467074216,3559608
1786203852.952305,2148311040,2149961728,16,744796,6,599828,0,0,186929152,1467867136,490643456,3883008,5369856,0,480873512,477314752,3558760
1786203853.206316,2147819520,2149961728,16,769656,6,600132,0,0,212381696,1442000896,490151936,3883008,5427200,0,480339088,476780968,3558120
1786203853.459143,2148012032,2149961728,16,777684,6,600136,0,0,220606464,1432313856,492072960,3883008,5447680,0,482237208,478679312,3557896
1786203853.714202,2148827136,2149961728,16,778532,6,600128,0,0,221466624,1424244736,499843072,3883008,5447680,0,489999256,486440160,3559096
1786203853.966734,2147065856,2149961728,16,778416,6,600140,0,0,221351936,1416982528,506728448,3883008,5447680,0,496876976,493318280,3558696
1786203854.219288,2148315136,2149961728,16,778588,6,600164,0,0,221528064,1411895296,511262720,3883008,5447680,0,501413480,497861088,3552392
1786203854.473017,2147692544,2149961728,16,779632,6,600396,0,0,222601216,1406840832,515407872,3883008,5451776,0,505546496,501993240,3553256
1786203854.725809,2147569664,2149961728,16,782136,6,600544,0,0,225161216,1403064320,516927488,3883008,5455872,0,507099792,503545096,3554696
1786203854.979689,2148397056,2149961728,16,784516,6,600768,0,0,226500608,1404030976,516100096,3883008,5455872,0,506270664,502716368,3554296
1786203855.233588,2147512320,2150125568,16,789360,6,600772,0,0,232558592,1403867136,508125184,3883008,5472256,0,498288872,494734736,3554136
1786203855.499734,2147463168,2150125568,16,794560,6,600772,0,0,237883392,1405935616,501002240,3883008,5484544,0,491142104,487588392,3553712
1786203855.754847,2147274752,2150125568,16,796868,6,600772,0,0,240246784,1405485056,498556928,3883008,5492736,0,488682776,485128064,3554712
1786203856.008736,2147725312,2150125568,16,799204,6,600776,0,0,242638848,1406541824,495702016,3883008,5496832,0,485814720,482260608,3554112
1786203856.263135,2147274752,2150125568,16,800644,6,600792,0,0,244113408,1405247488,494821376,3883008,5500928,0,484946952,481393240,3553712
1786203856.515908,2147389440,2150125568,16,800652,6,600796,0,0,244121600,1405042688,495677440,3883008,5500928,0,485815736,482262024,3553712
1786203856.770263,2147725312,2150125568,16,801008,6,600964,0,0,244486144,1401462784,499089408,3899392,5525504,0,489164840,485598120,3566720
1786203857.028948,2147627008,2150125568,24,850440,6,601064,0,0,241295360,1397616640,505860096,4030464,5976064,0,495324024,491410360,3913664
1786203857.281411,2087309312,2150125568,16,746088,6,601192,0,0,180396032,1395687424,508096512,3686400,5660672,0,498275888,494577024,3698864
1786203857.533132,2060460032,2150125568,13,725372,6,601196,0,0,174546944,1373351936,508542976,3620864,5042176,0,499435456,496157528,3277928
1786203857.784525,2065821696,2150125568,13,725372,6,601196,0,0,174546944,1373351936,514338816,3620864,5042176,0,505216904,501938576,3278328
1786203858.035948,2069839872,2150125568,13,725372,6,601196,0,0,174546944,1373351936,519331840,3620864,5042176,0,510221616,506950400,3271216
1786203858.287365,2074517504,2150125568,13,725372,6,601196,0,0,174546944,1373351936,523624448,3620864,5042176,0,514507936,511236920,3271016
1786203858.538836,2080071680,2150125568,13,725372,6,601196,0,0,174546944,1373351936,529022976,3620864,5042176,0,519906208,516635192,3271016
1786203858.790189,2056306688,2150125568,13,725384,6,601208,0,0,174559232,1349156864,529772544,3620864,5042176,0,520645400,517374128,3271272
1786203859.041598,2060500992,2150125568,13,725384,6,601208,0,0,174559232,1349156864,534196224,3620864,5042176,0,525063576,521792904,3270672
1786203859.293068,2065424384,2150125568,13,725384,6,601208,0,0,174559232,1349156864,539041792,3620864,5042176,0,529917656,526647184,3270472
1786203859.544433,2045063168,2150125568,13,725384,6,601208,0,0,174559232,1325338624,542187520,3620864,5042176,0,533061608,529790736,3270872
1786203859.795841,2049519616,2150125568,13,725384,6,601208,0,0,174559232,1325338624,547119104,3620864,5042176,0,537998232,534727160,3271072
1786203860.047285,2054594560,2150125568,13,725384,6,601208,0,0,174559232,1325338624,550006784,3620864,5042176,0,540874632,537604024,3270608
1786203860.298829,2058784768,2150125568,13,725404,6,601228,0,0,174579712,1325338624,555810816,3620864,5042176,0,546694464,543423792,3270672
1786203860.550383,2063020032,2150125568,13,725404,6,601228,0,0,174579712,1325338624,560300032,3620864,5042176,0,551191216,547921144,3270072
1786203860.802090,2067337216,2150125568,13,725428,6,601252,0,0,174604288,1325338624,564658176,3620864,5042176,0,555540488,552270016,3270472
1786203861.053487,2071334912,2150125568,13,725428,6,601252,0,0,174604288,1325338624,568119296,3620864,5042176,0,558996784,555726912,3269872
1786203861.305054,2051854336,2150125568,13,725436,6,601260,0,0,174612480,1301942272,573165568,3620864,5042176,0,564039280,560768608,3270672
1786203861.556724,2057515008,2150125568,13,725436,6,601260,0,0,174612480,1301942272,578445312,3620864,5042176,0,569334048,566062576,3271472
1786203861.808106,2061709312,2150125568,13,725464,6,601288,0,0,174641152,1301942272,581959680,3620864,5042176,0,572840952,569570680,3270272
1786203862.059428,2066894848,2150125568,13,725464,6,601288,0,0,174641152,1301942272,587726848,3620864,5042176,0,578607688,575337416,3270272
1786203862.310890,2069856256,2150125568,13,725464,6,601288,0,0,174641152,1301942272,591208448,3620864,5042176,0,582096728,578826256,3270472
1786203862.562312,2073923584,2150125568,13,725464,6,601288,0,0,174641152,1301942272,593092608,3620864,5042176,0,583969856,580699984,3269872
1786203862.813878,2079440896,2150125568,13,725472,6,601296,0,0,174649344,1302876160,598425600,3620864,5042176,0,589320160,586049888,3270272
1786203863.065130,2083581952,2150125568,13,725472,6,601296,0,0,174649344,1302876160,602685440,3620864,5042176,0,593563120,590293448,3269672
1786203863.316474,2088173568,2150125568,13,725484,6,601308,0,0,174661632,1302876160,606957568,3620864,5042176,0,597842592,594572648,3269944
1786203863.568190,2059300864,2150125568,10,705936,6,601304,0,0,169758720,1279778816,606662656,3571712,4853760,0,597810696,594734128,3076568
1786203863.819361,2058825728,2150125568,10,705936,6,601304,0,0,169758720,1279778816,606662656,3571712,4853760,0,597810696,594734128,3076568
1786203864.070482,2059882496,2150125568,10,706136,6,601496,0,0,169963520,1279901696,606715904,3588096,4861952,4096,597827864,594735768,3092096
1786203864.321682,2031759360,2150125568,10,706128,6,601488,0,0,169955328,1257238528,601628672,3588096,4857856,4096,592753152,589666000,3087152
1786203864.572820,2032562176,2150125568,10,706688,6,601964,0,0,170463232,1257336832,601305088,3620864,4870144,0,592383360,589277400,3105960
1786203864.824324,2032893952,2150125568,10,706928,6,602204,0,0,170708992,1257377792,601305088,3620864,4870144,0,592385048,589282136,3102912
1786203865.075781,2032295936,2150125568,10,706944,6,602220,0,0,170721280,1257377792,601300992,3620864,4870144,8192,592385384,589282136,3103248
1786203865.327217,2006470656,2150125568,11,717668,6,602224,0,0,171028480,1235054592,597581824,3637248,4931584,0,588591008,585457472,3133536
1786203865.578319,1982074880,2150125568,10,706944,6,602220,0,0,170725376,1216618496,591294464,3620864,4870144,4096,582381400,579272264,3109136
